ID,X,Y
118230,35.01622602066783,-117.97774459389888
118247,33.83506680194969,-114.76730238237955
118267,34.79868223722751,-116.52787085968704
118286,35.99612351982372,-118.98311136925528
118290,36.71135267559266,-121.60762802360308
118331,35.79714838525694,-118.81666818967
118332,34.346468866156755,-119.1106927737795
118341,37.39709658993618,-119.87670389719987
118387,35.715848734784096,-120.5675896717408
118399,38.9398268649452,-120.71610647761736
118421,36.26881344056945,-121.18084137813312
118459,34.417918092401784,-119.708021541397
118494,40.47805487498697,-122.59403646022416
118506,34.547634836102404,-119.23714043917272
118509,38.663427488615255,-121.85634482964136
118520,41.12387627963189,-122.70070009136764
118546,41.229412026896725,-122.95878510765388
118557,35.32576853737393,-118.73568064570578
118568,33.96482090106349,-117.2329951974854
118572,35.237880490412,-118.9024869014717
118631,36.58556115167809,-121.96412568475948
118649,33.4135397741814,-117.21374522013538
118661,33.18258485993335,-116.77436336273782
118662,36.25162912078192,-121.7857550489403
118683,37.67297259782762,-119.58569467928018
118696,38.8508072987886,-120.0114121891309
118701,40.88305750803673,-124.13029970909162
118725,37.39966003175205,-120.86840167693369
118734,35.55577035462927,-119.34960395163633
118813,33.086417870703656,-116.94640234862813
118829,39.8496355910052,-121.81611229924626
118832,38.02162530642083,-121.1997687694148
118838,40.74083780749847,-123.22116273182388
118841,34.732641316772934,-118.1839953552606
118854,41.24581146020734,-122.42991857540596
118882,32.826970110749535,-117.08064413658909
118893,40.59979221246796,-122.84340466331496
118907,35.736183720237946,-118.85909431812904
118908,35.00106367764325,-120.57053806315152
118913,36.18135405728542,-120.12002086917776
118916,39.90808275477314,-121.7306954060216
118918,38.86073829326762,-120.00891508993038
118949,32.890400717400674,-115.64592962057928
118950,35.41241501998813,-119.41200109926848
118955,35.40443408004042,-119.33210587730888
118957,37.38007066491166,-122.08694881736204
118964,33.947848485541435,-117.86901675826266
118969,38.32561962910035,-122.49350561769042
118970,35.58029802544469,-119.53605363463848
118995,38.86160200808634,-122.7199415913876
119002,40.48423171263008,-122.15816634259129
119006,39.76463189308285,-121.73680075055822
119017,37.100535829944334,-120.99806308187382
119021,38.54393662563955,-120.49032905552644
119031,34.15096636551182,-117.18914605110967
119036,37.65262526766698,-122.0535961631934
119038,35.04742450425369,-120.5362168658134
119085,38.74366111797607,-120.78788636380956
119089,38.1951221218046,-120.5761712023885
119102,36.76226125761804,-119.423770020421
119118,37.41419054171752,-121.96511352986658
119133,40.653651405589024,-122.0747531804914
119138,38.61946902802656,-121.12040865643031
119157,41.77617342413206,-120.18270193061842
119165,34.72591734908393,-115.62287179531282
119170,36.42316253517093,-121.28824498111037
119201,37.020877480971,-121.76267724648814
119205,34.86956076011142,-120.25987325782356
119229,39.79427128392875,-122.2258499606616
119261,33.89685372422945,-117.19922804515932
119272,39.5035458131819,-123.752797971258
119283,36.43598404949744,-119.62751631312968
119299,37.919484231953405,-120.34269039822428
119314,38.969490596718586,-121.4650681908346
119342,39.22158214678615,-121.48730894726516
119345,37.053110914043245,-119.20751721922892
119365,39.171728256522485,-122.87877291598969
119406,34.20789673801166,-118.41117776873438
119456,36.96522486882582,-120.81295273650856
119458,38.51947501191981,-122.3850240297197
119493,37.60301069131258,-120.80138474454024
119578,34.038846186228746,-117.87911048084754
119620,34.95886356788506,-120.63850520166542
119625,41.682122160423496,-121.26577502109646
119639,32.71822204380177,-116.31705766386546
119648,40.19543707514776,-122.22874337820495
119660,39.15373002860867,-122.92071407169142
119669,35.99673719532536,-119.12543118763818
119681,41.5412822745597,-122.50150060135364
119703,36.32982496927646,-120.10331700106644
119723,34.888960165693064,-116.76833127961557
119728,37.19836835570088,-122.18420360059052
119734,34.64615867652418,-118.2418799043928
119735,36.06300313700468,-119.53066993167586
119743,39.0470438325008,-122.95867459844068
119755,34.85413107942699,-115.39214299526992
119766,36.16073556482711,-119.04526078488132
119772,34.48524594925157,-115.74352779037956
119803,35.30217730688373,-118.87859942703896
119816,38.5545335132186,-120.93911027721836
119819,32.91264761452911,-115.55111642565386
119824,35.19086500701141,-119.54051639041508
119838,39.918764647009326,-122.1040862486416
119846,34.51937238317364,-118.02772745088382
119858,37.41527416689854,-121.84101135154889
119862,33.10335017587133,-115.80051333224802
119875,33.69484154279991,-117.3682873410367
119891,33.65934096143206,-117.18001488993517
119911,34.88954889900175,-114.70835398839324
119913,33.9484189133448,-118.1179600094986
119919,33.94144369358676,-117.94832463413198
119932,37.03473256803512,-120.23872190945812
119934,35.8914305946793,-119.54867626133333
119969,40.156847421774565,-122.21230789609912
119977,38.54346289179713,-123.1750778523776
120007,38.438458500687496,-120.82806264776949
120033,32.75488844035348,-115.9791037148242
120053,38.11494716330403,-122.1076660675378
120055,33.66263323998696,-115.84337419451764
120075,33.73330714146958,-118.08530024805036
120115,36.50145707209822,-120.3656798854199
120122,32.708902490254715,-115.00469596654244
120138,41.25495970173992,-120.32188333994782
120143,38.549103667680576,-122.95949088625036
120156,34.90900627707465,-116.87352432915236
120157,40.97412180113909,-120.49911390388031
120189,32.621679661940924,-116.48758968570743
120210,32.75255434515255,-115.37820733585204
120211,38.51422807352946,-120.46658930388006
120229,40.526560285153415,-123.34480952760784
120232,34.063335414346014,-118.3980057622319
120240,36.76885623821194,-121.30303170568398
120262,36.15817199054444,-120.86454084747734
120266,36.492129345784925,-121.078534582633
120294,35.99641250424603,-118.91027523450896
120298,37.92242448819227,-120.4020616829338
120303,36.12336112307902,-119.70541234591742
120311,37.791362695758274,-121.83969450728262
120317,39.277241811866105,-121.858901404867
120320,38.99031754554113,-120.595652901825
120329,39.24463531874662,-123.59317797265405
120337,41.23115344464996,-124.10656289128336
120360,38.5261575463664,-123.16470476065533
120367,41.45383216026767,-122.64330952472126
120369,37.5417578501166,-120.8470994151449
120377,40.78692045075759,-123.67211830862227
120392,38.11252508277881,-122.29086644040544
120400,40.15893845452522,-122.11205920941848
120417,37.104797822731456,-122.0275070005798
120425,36.99646489196235,-120.22325240738378
120439,38.79608232918479,-120.696230829914
120448,33.66447775523569,-117.61382185563976
120449,35.60596968985229,-119.20435246718294
120470,34.088894592004685,-118.23736875001713
120488,36.9916437229861,-120.92968513076218
120492,35.843682854970595,-119.05368293001544
120512,33.94190235220384,-116.98299186942812
120516,35.430609409325506,-116.14765729965454
120520,36.7060169728392,-119.96519358945312
120522,36.6325755976473,-119.3615587272862
120577,38.33643770022844,-122.4865334871888
120592,35.32713369749268,-119.07300869235728
120631,36.81135510221471,-118.80257385201786
120638,34.42693987502503,-118.67289084170808
120650,41.97217738712935,-122.41880593312852
120681,41.726415054531095,-123.95908769195104
120747,39.26369900020528,-120.91676629081512
120748,35.49589630846893,-120.5344033881282
120751,36.63218420970576,-119.70012999094506
120766,39.502757066576216,-121.46604256133658
120790,35.94804368760006,-121.06422385207394
120798,36.524092665341016,-119.8090215129736
120800,32.71190064948206,-115.20710116203368
120820,38.1226991803121,-121.95800957739723
120826,36.76550597789616,-119.88026380509103
120832,37.84169553725674,-121.09564252819894
120833,33.58529071845113,-115.94916498779068
120849,36.22543982120757,-119.41100442196152
120854,37.36834327428333,-122.19593146205348
120857,36.48418126853056,-119.69004981398038
120865,37.90630211922632,-119.095086647516
120873,38.79909683572554,-120.36243159554664
120885,34.39795633924108,-115.70021965126614
120894,38.07962567172376,-122.12840343984384
120898,34.13499617929559,-116.32494208866687
120905,38.445179801087306,-120.93648092009413
120907,40.91846510956992,-121.97763457190791
120909,33.03884979248305,-117.23775826468804
120919,35.49934291698871,-119.6272266817203
120921,37.34588744228516,-120.79198750750848
120931,39.37979626875147,-123.48499183238518
120939,40.46303419047261,-122.09939692679576
120942,34.85096396177386,-118.20250431892272
120954,33.56978318926579,-117.71816470624192
120961,38.42846884872464,-122.9482644531776
120967,36.731433330817495,-116.97258523000822
120994,35.267173800691495,-119.17094820751927
121019,41.82404366646567,-122.97197699218135
121030,34.54993711922695,-117.55499410928932
121032,37.30493816894519,-121.91712547810889
121062,35.24213604627465,-120.61034130675937
121066,32.88096404075071,-116.80515184674218
121098,37.72979773234587,-120.68312578088404
121136,36.60989991914697,-119.30228319881007
121147,37.593202053966735,-120.95540831070294
121154,39.32464439068799,-120.6036837345034
121163,38.48714816644514,-122.2452564001646
121188,32.84150715662484,-117.107274835016
121200,34.61500567147272,-118.68605886355752
121220,39.62459375907084,-122.23898545738729
121226,38.16725731186358,-122.50739296171268
121251,39.48158192367519,-121.85750850389338
121257,41.718091660620544,-121.50263183749398
121277,38.23211991230797,-121.58510037706314
121299,39.00037793862214,-120.70186607132442
121315,37.73579918199256,-120.89455555571097
121317,32.79819478418681,-116.9070049990414
121327,34.07720142437473,-118.63055755654246
121339,37.68450627541405,-118.74493365514864
121342,40.58191928037992,-123.14588187915226
121365,38.93907077822853,-120.51960226727736
121380,36.51854267703858,-121.93430069258744
121383,38.54383802775667,-121.10995536885191
121392,37.00350628525845,-120.06535542503369
121407,38.81020140866712,-121.93729694995956
121420,39.73281933366956,-121.94780764082208
121431,32.85824352834868,-115.6628775681904
121464,35.96240801757788,-120.47593113030976
121474,37.66871467204692,-118.78119679507289
121475,33.816339206344004,-116.41346949371692
121486,38.18838897781409,-121.0187927324954
121494,32.974764549353814,-115.31428629528676
121503,34.803493273435045,-118.5812539284414
121517,37.844556184388416,-120.5071108827325
121536,33.800430363202295,-118.26732096179646
121552,32.61508354553457,-116.60263492977222
121555,41.33975229770201,-124.05936746613956
121574,34.1763986523834,-119.10906758769076
121602,34.43625287612159,-117.00424766046712
121623,36.71993523804571,-119.39745237138852
121650,35.34580556886097,-119.02495756798878
121673,36.87488675488856,-118.23838161961643
121712,33.50711852298855,-114.67701252042494
121731,36.96659031628869,-119.93292378345458
121752,38.3627718722795,-120.56266391209203
121779,32.94609777316162,-115.57002951105738
121780,39.81335654623256,-120.65355018530214
121782,38.722027463665775,-119.95391107672413
121804,38.27819429308986,-122.86106387187732
121809,37.3673290690008,-121.0220352364016
121819,36.32494528590546,-119.13496110378384
121847,40.19304838077522,-123.27075415619151
121870,36.78582035908865,-120.1197089201348
121874,41.17327242151004,-120.29073932759242
121878,40.21730625280544,-123.65714486830268
121910,38.645140939935885,-122.86925418303152
121912,40.85858769644202,-122.31205585891828
121914,38.9178488313161,-121.1568284122349
121931,39.060806685833874,-121.14902354814872
121961,33.28751043299935,-117.20454068837752
122005,39.69522962388682,-123.36001187218832
122037,33.71900060057126,-117.64686654060256
122047,36.47312438441967,-120.12410134233365
122071,37.32802612794422,-120.9199574009269
122088,34.62755843351815,-117.84933719339578
122102,37.8060626641357,-122.3127166238869
122107,39.49213854804996,-121.05414477775516
122109,36.86105037605463,-120.05591850104658
122125,40.35554678748283,-122.28275311781096
122147,37.30857193374285,-119.58358623686568
122158,40.82327082290982,-120.39874459753376
122205,36.34227131109103,-120.95170264885007
122217,37.694831907361774,-122.20768566288456
122226,41.86445838956563,-122.73594336352456
122244,40.07346188209503,-123.95734631610192
122263,34.38858341517583,-118.80060457106542
122266,36.657536692867055,-121.58757475027856
122285,41.39703689078157,-120.12700840349348
122295,39.41186126307675,-121.60487661838994
122301,34.69013594933828,-117.68922311833587
122306,37.40308832554265,-119.59973368312562
122311,41.42752056295541,-120.89408288567331
122347,34.07610297710143,-117.0645210060901
122372,37.04750978301796,-120.60616827185191
122382,36.66661080023829,-120.86956430871128
122391,39.78704704289807,-120.54410231669809
122423,37.42070629292272,-119.84409007866748
122429,40.928568799656325,-124.0925981991292
122464,36.1593816647196,-120.64645063405236
122473,38.427878528765845,-122.87770063124866
122494,34.917442576011176,-115.05740984740164
122507,38.90558675820313,-123.59577800201416
122509,34.86514848368246,-118.10230730599122
122511,35.48914775169148,-120.66139796307374
122536,34.689960340245094,-117.90381669367584
122543,36.890923676227054,-121.42270589596464
122569,40.66895871112435,-122.68615852529612
122582,40.844343744328135,-124.08171339224148
122594,33.62723947952544,-117.3692409141157
122606,38.362984966200045,-123.01724640487622
122638,38.16765755209474,-120.62330726336418
122649,37.681364830980336,-121.17542380977852
122653,34.8662474226343,-120.2906036417641
122683,37.91636929658733,-122.40633551371036
122700,35.9213008306899,-116.26727277374992
122709,35.72065588293282,-118.41683230012684
122720,39.23625393878021,-120.95882995950775
122782,35.332670101040904,-118.88556691023064
122801,38.19042129728902,-120.98404695102016
122813,34.09985632996809,-115.00332486014304
122840,35.84867652213231,-119.1689861978302
122864,33.95579323442441,-116.949470821919
122867,36.51151450965302,-121.40724588549637
122919,39.68432670997541,-120.46537292513231
122924,40.87340785096647,-121.74033891695204
122943,36.9418223694096,-121.55260200387082
122957,39.13975183163681,-122.43325718962927
122959,38.78747814314822,-120.72168968715292
123004,38.57786879924475,-122.84450509035172
123009,34.006388530804735,-118.31221998274042
123014,36.39390345936174,-119.27852201520672
123033,41.31434233553345,-123.19435265461333
123043,33.10518154774252,-114.89813820162726
123044,37.12241736903293,-120.98343979290546
123065,35.51361435974915,-119.67203618461733
123075,39.74402007009415,-121.7679389561688
123082,41.516734598132416,-122.51895304041956
123132,33.93527764787091,-118.22825667032184
123134,36.16750719016323,-120.38156050438012
123139,40.6602663064682,-122.95462273158076
123142,39.277232341843536,-121.11121186100776
123153,36.71689422683463,-119.72288313147952
123159,37.51403202566122,-122.51144244441238
123211,37.34995130296282,-121.02538815883582
123251,33.63057627270099,-117.76124887527912
123255,33.28256169496984,-116.9929966788506
123264,35.64728329924469,-118.35584314750947
123274,34.56002747321632,-117.48970363491338
123294,38.31204001923771,-122.49170831100344
123313,41.3216069455025,-120.75779357910926
123334,33.91803135182489,-116.4612447492452
123359,39.66125004663757,-122.7215806945267
123365,34.257609679990594,-116.95365332545204
123386,34.67478601314038,-118.24414427070072
123397,37.21147213153517,-120.84888874206874
123408,39.28847587048267,-121.725244527485
123410,36.8657681627618,-120.16373648614918
123441,37.0981559977474,-120.15174131113638
123461,41.71440872088109,-122.62614966619512
123478,35.23643014762425,-117.6634884479806
123507,36.37942712421725,-121.86126829741042
123532,34.321265129601365,-118.71816881052916
123546,37.782676057867945,-118.57406504337014
123550,38.94415960200512,-123.69157935039615
123552,34.140431381463884,-117.92823634328488
123558,37.613656223335305,-121.69987838004911
123603,40.22863248410721,-121.4704816047368
123604,33.19546609588991,-117.36633194595316
123621,33.585700241890414,-116.42703542127082
123627,37.69270944127105,-120.470306130853
123646,36.60710476916232,-120.88279034243452
123666,37.12378663306713,-121.97934868862367
123721,36.45939028516957,-120.24800150697304
123750,40.72274592653051,-122.89707397455744
123757,33.945066100669,-118.31430039384722
123761,39.22948846108743,-122.24632789246894
123763,38.9249124831308,-120.90756414777732
123770,34.57188030450829,-118.38953172096846
123794,37.430736648548255,-121.9103411552417
123796,38.40236344425385,-123.01679846350864
123798,35.10090196931435,-119.39453075923552
123801,35.52430988137184,-119.40324510980984
123805,41.753158926276505,-121.79925538101146
123815,36.70675654797224,-119.63176317027028
123840,38.45828686374607,-121.58307031641417
123855,37.02713415845065,-119.65052680896042
123861,34.75487998600168,-118.71448215902592
123867,38.44552895925976,-122.0062452081516
123886,36.64775584215915,-116.95453947811032
123909,36.74936302756591,-120.165861957806
123928,35.64484648661425,-119.96054331209947
123930,37.7444408137125,-121.59003470253224
123941,35.28371997260771,-120.7307187080532
123952,38.393024606300095,-121.59816058724375
123958,38.44044896649072,-121.01722814817252
124023,37.28667040931409,-119.80118778113372
124027,38.63474469631228,-121.85825060479476
124056,38.89929218293788,-120.62710149945552
124127,34.434724319170165,-119.91581218287494
124128,38.19212577356823,-122.899517535004
124130,41.51990698571855,-122.51967575948748
124134,37.616266007325024,-121.24657801138862
124151,33.302238567095266,-116.88700866909718
124155,36.61201603983152,-119.57486666421286
124243,34.081369786590365,-115.34896663701988
124272,34.24304073314286,-117.64674926156827
124277,38.1857298739741,-120.35686137663338
124279,35.87635825563321,-120.6885330639966
124285,33.70287986495558,-117.2375149599146
124286,41.992570232489726,-121.35567381108244
124294,40.90617390850649,-123.75155728611432
124312,34.43903649239132,-118.65484050862705
124315,38.53679823702407,-120.69735472273696
124320,39.5810686698328,-122.00669630460337
124336,40.78424451854832,-123.13022326971256
124398,37.59469388632238,-121.25619990692088
124406,39.76644149949834,-122.0367545580342
124429,34.267221167808735,-117.28782497437534
124430,35.380892959145,-115.87094848767646
124457,34.084980868552975,-117.96415513365112
124461,34.608776459037976,-117.35488877592957
124466,36.78231693253259,-121.7350110805252
124471,37.92147189888958,-122.30433762839895
124475,39.27270825458165,-120.7041925213794
124485,40.08367355625149,-122.19894155247589
124493,37.72084959213076,-122.08455385275929
124513,39.92212571721545,-122.32978442184552
124526,33.53555672076558,-114.62142522390587
124555,36.7142321520071,-119.76128977484365
124559,37.88767193566238,-121.45739584693044
124583,40.43927441486522,-120.84977581658954
124584,38.77360366736251,-120.3925253438885
124608,34.4206633759757,-117.35692076477126
124614,34.310936472714936,-118.72695050191952
124630,32.832799055338405,-115.35591402061412
124631,36.81496937883848,-119.58979346440633
124642,39.86512052547568,-122.34327695555548
124648,35.65307879416335,-121.21725459967796
124675,38.35909815287481,-122.66705933594103
124723,35.333078715660946,-119.06496171563228
124729,38.1586877103781,-121.27153873406904
124747,41.87462098456834,-121.41728141802902
124823,37.68957786963385,-121.82305785007726
124831,36.21494287740877,-121.09405235961106
124845,36.43104175155492,-119.7587935170156
124863,36.38330293874714,-121.86488568503913
124880,40.54013723810361,-123.19068645384792
124881,33.52271254130508,-117.58589051320142
124896,37.998124178094535,-121.22925592284766
124901,33.41963249169675,-116.80892595992496
124903,34.63800918788467,-118.34628217174868
124935,39.79174962789988,-120.33048470130798
124952,35.354750389669775,-119.31080378119054
124953,41.792087614237,-121.923231324509
124971,33.29619062200069,-114.75020467391144
124991,39.67389334825764,-120.26773050559645
125017,36.66848505708169,-120.006652191811
125069,37.060060454600965,-120.5453444724565
125079,34.18613763167421,-119.16052032425593
125111,38.28764458535927,-120.57435645051068
125116,38.1208109330341,-119.18029286331895
125131,36.63281635067393,-120.4663280998199
125132,34.58121519031344,-117.97374727540402
125143,34.13450006649999,-117.975503765184
125179,35.5821571544041,-121.11795512774944
125197,39.1069610869436,-121.8728372683898
125201,37.98621917099062,-122.35537399995783
125224,38.880571018740696,-122.76963460717585
125231,38.10950176388436,-122.50842086710924
125232,36.12940757883053,-117.973434403039
125256,36.01879794760254,-118.82184056411418
125273,35.65990930518819,-118.92202631358136
125275,33.58414120372284,-117.5928641072927
125277,33.58817060334431,-117.6415423569603
125296,37.94511978264679,-120.89885836144028
125299,34.3976146746602,-118.47595721248706
125307,33.89155527469819,-118.32141926499013
125344,32.99892529587612,-116.56684503470296
125363,37.3321235726504,-120.3962234659941
125369,37.89968578571966,-121.7314552223574
125373,36.44139368950123,-117.83243315092663
125377,37.55108348715733,-120.60539921179908
125383,33.90141795192887,-117.78035407677416
125407,41.94829536211497,-123.48891432683094
125413,38.268097955671045,-121.823926350152
125419,37.42209163252273,-121.77650215880368
125438,40.7890073585324,-123.96676558022288
125449,37.60305139863581,-121.6589865118803
125457,37.0084935657436,-120.92335473814136
125489,36.39984171572965,-119.8512941322478
125536,38.70557259487727,-120.10941851166594
125538,35.909196413508575,-116.48123539586072
125571,36.70039227110811,-119.22319027867732
125593,35.061031024000975,-115.6697057366635
125622,38.341882782144665,-123.06820161685852
125646,39.509731175718855,-121.51893036035612
125649,33.17655295005453,-115.45668693386426
125652,40.07765007346497,-122.2688748603283
125659,34.64056833270599,-120.44772649181516
125660,36.23996424527655,-119.43413517894555
125665,39.57476072211351,-122.38270653550065
125694,38.57874382976015,-120.58414988388353
125711,37.773487006939696,-121.45337213872185
125734,38.61994958876563,-120.70197511367198
125746,41.11563402435264,-123.0904668606237
125757,40.38754327508105,-122.82336767028106
125779,38.922903158206346,-123.69695202697166
125811,32.9517989403312,-117.24637664467777
125816,35.484520803161466,-120.91162846342117
125827,37.2460380662855,-120.9438424517477
125844,35.838550503416,-120.65613343224922
125846,33.71810208139728,-117.73707310659844
125871,40.18198566905366,-122.21983510352916
125872,36.82894547861449,-119.7540949214784
125894,34.329248733162515,-118.43130643986795
125907,34.491322091240654,-117.23092229380478
125929,33.74441454430302,-116.99349266735976
125932,39.28084063643433,-120.01031895323284
125937,40.156939821047686,-122.15732701997436
125948,34.16924940653096,-114.61590555643151
125968,39.77939758682657,-121.95896692856604
125970,33.983575175420896,-118.2333975225274
125985,38.4459345653403,-121.87919129739596
125997,37.65547287695962,-121.79318540466184
125999,41.85306185135262,-122.8345046065251
126055,38.70877143684087,-120.62677092925516
126099,39.54246169785988,-122.12181474331426
126124,36.03745774546867,-119.53611044757491
126147,38.595524634017856,-120.82129581743256
126150,36.42328818794316,-119.56476766808066
126183,37.44259844511944,-121.29738876129008
126199,37.09978790162762,-122.28327822310602
126219,38.44877498762767,-122.35899642754188
126224,36.258968856538,-119.60078142011578
126225,41.679123846727855,-122.71646283477124
126253,34.81122698103772,-118.46687449850384
126260,39.53710283415581,-121.15275163435383
126283,35.86856135005483,-120.8562359164885
126293,41.43668686070175,-120.6136168706108
126300,39.28797454987102,-121.058754023834
126306,34.469622783631216,-117.21256479798896
126316,41.8048713772852,-120.17378119196448
126321,36.119842901203576,-119.53761058413896
126349,37.667544068372784,-121.27892726905964
126356,38.08964852774829,-121.8590596741414
126395,38.8467062375777,-121.77261544691258
126405,33.63177394804153,-117.42506914999844
126431,40.43833730091544,-120.6414782698758
126440,37.82298268265689,-121.16536258039864
126467,32.926502511479164,-115.66428635107502
126483,35.96798779912873,-120.89153598643648
126523,36.32219924602212,-119.47531600516356
126537,39.49913762501347,-123.79006000957156
126539,34.542040916082286,-118.11911055342966
126585,39.39531625518588,-121.67866112350636
126586,33.51846560189209,-116.90085169238748
126595,33.641503409116524,-117.60773498700266
126597,34.020452300142885,-117.65297864672564
126598,37.08730032981634,-121.57451167142302
126610,39.33167744958311,-121.05808671138172
126618,34.66317139183462,-118.4558092561156
126619,37.36244740952687,-121.8172885608464
126635,37.67967299407686,-122.4039356905564
126664,37.42424979692914,-122.3924889552917
126737,36.76549035060052,-121.65890201443004
126746,36.39278828219397,-121.35576896194227
126768,35.207832375632975,-119.1817762378456
126773,36.50534713712346,-119.78604141937188
126811,35.85971202820823,-118.7809294468781
126820,39.91770802344287,-122.52198818081742
126838,37.61072803066784,-122.34671750851298
126840,39.24324105373231,-122.94724913607932
126874,34.88172827858174,-120.2756136006879
126883,38.18125366269444,-120.66800229373622
126953,35.03376169955974,-119.1319399101095
126969,36.87196533455745,-121.65304073081478
126981,33.734772179705466,-116.32962498221022
127009,37.413509952885086,-120.09384008559856
127053,37.76699352023964,-119.00251734386724
127057,35.57417491464925,-121.03932216235351
127059,40.45036136828879,-122.3160385210546
127081,39.3866696397256,-121.56790332262328
127093,37.01911238276769,-119.10836441773584
127105,37.06891842564184,-120.33449620826676
127110,41.66066917278019,-121.27292081411753
127145,38.456559166421314,-122.76317078748303
127153,39.67365314300973,-123.34487580095777
127157,32.94237656348213,-117.05095267946102
127161,36.26076804566339,-119.12937131115925
127166,38.58399083526357,-121.37666505061912
127202,34.45941741701639,-119.81194663932683
127206,37.71815675164774,-122.37323348897846
127214,33.606755136586976,-114.58937532250724
127225,36.245154066735736,-118.72189141044824
127232,34.45277341342311,-117.93511712246584
127235,33.6418933264207,-117.97030019779945
127260,33.842092098308946,-116.37344680300164
127263,39.353940788346016,-122.54762176742682
127273,33.2087018811752,-117.352950911768
127309,38.71005332937395,-121.33789567556876
127311,35.198026689548854,-119.110009402546
127315,38.76668159968502,-122.65377091994564
127316,40.61930070110848,-122.11988163181698
127338,34.583177867086214,-117.45387225375448
127340,37.31234672738318,-120.51474308992748
127348,36.92090177223759,-119.5177609129154
127377,36.40278778406222,-119.00297810079378
127408,36.50293988625164,-121.3648276365042
127426,33.733481315104086,-117.8775365283496
127427,36.53553985534805,-120.834488921801
127452,34.40913599364096,-119.75979236124938
127457,36.543479905573946,-120.22521358930122
127473,40.824195400236526,-121.9308759207465
127483,34.73834692311212,-119.08949946761676
127488,36.22546114349113,-119.40556327455788
127501,35.23795906961614,-119.07094598818787
127517,36.38083094336701,-117.803945254452
127520,39.36347281041029,-121.25228129307402
127546,32.67764964934299,-116.91857896959743
127563,37.88212189784082,-122.43685680592694
127574,38.28388376607705,-122.8876051515842
127596,36.3936232008839,-121.61424851798004
127623,34.81785948849822,-118.66094147222692
127640,34.45756933926275,-117.76506307728346
127647,36.50142333489169,-120.35956805468535
127650,33.953662872902946,-118.2803498065926
127656,34.39269407323816,-119.29353671137352
127661,38.54770186417384,-120.82709479108864
127695,37.02827891043553,-119.509960228698
127711,36.639675938037406,-120.061193643535
127714,37.53724843572026,-117.95242646613032
127741,33.90044016352281,-116.3666401562429
127773,36.09888588305307,-117.2886466388583
127778,37.32105142385399,-120.41478036786992
127786,36.12815321566236,-120.87216496864588
127798,38.75332030734169,-123.1307751952603
127801,38.00235619029932,-122.0792656376406
127840,37.1329396669769,-119.3787168291455
127872,35.81243133057436,-119.07130134414548
127917,36.95264067542847,-120.5917702704814
127928,35.90279735670848,-121.2210670215206
127969,40.70669109235647,-122.0917952245032
127981,36.73467599864096,-120.19031829075752
128005,35.2702227624697,-119.2527142754248
128022,34.22653643438736,-117.73454036938756
128033,39.66095128555433,-121.00886247152135
128038,34.19947672667495,-117.82837322892136
128040,40.90600511546816,-122.77540257461423
128061,39.78085605928685,-123.21054516746858
128096,37.90726036954067,-122.65321945115846
128121,39.20850118530875,-120.98334176507416
128124,39.36874758914974,-121.329155195655
128144,37.79580442516792,-122.31512587349268
128151,35.47149984564839,-119.68951147000172
128159,38.56679196078529,-123.27314232171676
128176,38.17506213888039,-121.06432977369292
128255,34.14076631149276,-116.98124908134793
128274,36.683421044035455,-119.0093689625355
128329,37.69504946987197,-120.10450484023409
128330,36.944205461269824,-121.71971136777915
128339,34.79856697610419,-118.29032805337916
128376,34.60718455119746,-117.24698550731668
128382,33.94660769899555,-117.27629835523504
128385,36.81972707001558,-120.2591221993183
128401,35.66702643263523,-118.26997227429976
128436,38.52637488454653,-123.04942004614036
128465,34.123861500533565,-117.26039087398637
128481,38.7885386731789,-121.0204891561566
128485,38.79119412114219,-121.4513265808009
128493,39.530682192933504,-122.31410230375457
128518,37.57777269638639,-120.521305087991
128522,34.76777117541975,-118.58997806735272
128523,34.09189876547384,-117.59679260215736
128528,34.71877472258841,-118.19882021399184
128569,37.45280104134267,-122.16349636731032
128574,41.95368725341216,-121.46513382817211
128581,36.67936248287566,-120.52020721356382
128594,34.087074192217464,-117.6757345637646
128605,34.53576918002265,-117.35256150754157
128614,38.07265770148848,-122.1967405404026
128634,37.1652244637001,-122.18669889440218
128716,34.192620483571964,-118.646075616337
128733,40.39587387258795,-121.2717552724275
128737,34.8272840669846,-118.25902131508856
128746,38.45501475371343,-122.85130475381696
128747,36.67779600006429,-119.76690899676136
128758,40.66012345527681,-123.59386391005536
128765,36.89789833826906,-121.69053558176746
128775,36.50423791358385,-119.97178822376334
128783,40.51957330561862,-121.90871812642644
128789,38.75130099390122,-121.49118113826204
128803,35.781577911648505,-120.1249636662578
128817,35.36186956722007,-118.86491820284624
128846,39.57486479009319,-122.1938049502456
128848,38.22338334226853,-122.11291103708407
128888,35.39519892399598,-119.47417766901695
128889,33.90654736162184,-120.1180375129606
128903,37.18026552688421,-119.80019214868148
128929,34.7856390910801,-114.60474328511972
128950,39.506354345593785,-120.2654329115406
128953,40.5424851001474,-120.25980230709813
128963,41.08454005456384,-123.68368839903688
128964,36.09786940712318,-119.51215728953548
128965,38.79468248791704,-121.17929935630642
128968,35.28135393001363,-116.04592843566776
128971,34.414516049886494,-117.0071887467958
128983,35.97495898934328,-118.60000063793451
128992,35.3545616920898,-117.61816860376264
129022,34.76267276452651,-118.11557031849298
129035,39.77092156989912,-120.20699574500144
129046,36.66638944108176,-117.06956767705354
